CascadeFilter_13,DeepCoreFilter_13,EventID,L3_oscNext_bool,L4_oscNext_bool,L5_oscNext_bool,L6_oscNext_bool,L7_oscNext_bool,MuonFilter_13,OnlineL2Filter_17,RunID,SubEventID,SubrunID,azimuth,dbang_decay_length,elasticity,energy,energy_cascade,energy_track,event_no,event_time,inelasticity,interaction_type,pid,position_x,position_y,position_z,sim_type,stopped_muon,track_length,zenith
1.0,1.0,3451.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,141122.0,0.0,0.0,0.121538808719526,-1.0,-1.0,68.5786692156054,45.0703152977567,23.5083539178486,3307772,1.08790874074373e+17,0.657206035247776,1.0,-14.0,118.504384589133,52.1748726556729,-404.849521043837,genie,-1.0,-1.0,1.44446540129891
0.0,1.0,3457.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,141122.0,0.0,0.0,3.04169881584793,-1.0,-1.0,7.3638683188749,3.60451322753302,3.75935509134187,3307773,1.08790874074372e+17,0.489486377464684,1.0,14.0,94.1834031809044,-46.8376249012762,-386.166765784835,genie,-1.0,-1.0,1.7730575673754
0.0,1.0,3466.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,141122.0,0.0,0.0,3.22879648386822,-1.0,-1.0,18.9251073906511,0.268443477331164,18.65666391332,3307774,1.08790874074372e+17,0.0141845154053801,1.0,14.0,91.1256499152308,29.1783613676755,-402.785334935779,genie,-1.0,-1.0,0.429871334131287
0.0,1.0,3475.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,3.29524410872994,-1.0,-1.0,39.5788476106323,6.9124487427594,32.6663988678729,3307775,1.08790874074375e+17,0.174650075989137,1.0,14.0,3.54249768736208,-152.160999687764,-521.95479184456,genie,-1.0,-1.0,2.28638193335743
0.0,1.0,3493.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,4.34243091528088,-1.0,-1.0,22.4367156129672,1.98313807109049,20.4535775418767,3307776,1.08790874074375e+17,0.0883880736066536,1.0,14.0,152.333179635763,-8.24288431719804,-390.384428862816,genie,-1.0,-1.0,2.79717302957134
0.0,1.0,3495.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,2.15431655891792,-1.0,-1.0,11.401387424648,8.22423321119526,3.17715421345278,3307777,1.08790874074372e+17,0.721336176456537,1.0,14.0,59.8844361975966,-58.0047620372669,-386.365822469371,genie,-1.0,-1.0,2.22595445959787
1.0,1.0,3505.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,141122.0,0.0,0.0,0.737451911743912,-1.0,-1.0,75.8813171351235,68.1990793014561,7.68223783366739,3307778,1.08790874074372e+17,0.898759824898829,1.0,14.0,101.039706851217,35.0490208256161,-321.536574308533,genie,-1.0,-1.0,1.3576350488206
1.0,1.0,3517.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,141122.0,0.0,0.0,1.8030828046908,-1.0,-1.0,67.8105452587582,42.098392875919,25.7121523828392,3307779,1.08790874074372e+17,0.620823689225264,1.0,14.0,76.0035620738101,76.6167641685477,-343.043012516166,genie,-1.0,-1.0,1.7022207575816
0.0,1.0,3519.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,4.14417089558384,-1.0,-1.0,9.00981670798262,2.4461177393511,6.56369896863152,3307780,1.08790874074366e+17,0.271494728320484,1.0,-14.0,-3.53515553178023,-95.183343558377,-400.989970954566,genie,-1.0,-1.0,0.244349480648989
1.0,1.0,3525.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,141122.0,0.0,0.0,3.01114673436253,-1.0,-1.0,27.893459352145,20.5076265134593,7.38583283868573,3307781,1.08790874074373e+17,0.735212734087866,1.0,14.0,19.0873584418053,70.9479965521464,-274.166733294177,genie,-1.0,-1.0,1.2370549981355
0.0,1.0,3541.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,3.50893839985206,-1.0,-1.0,10.3712024159333,6.59849915940495,3.77270325652833,3307782,1.08790874074373e+17,0.636232800670024,1.0,14.0,87.05010413722,-5.90982059317164,-380.124080495836,genie,-1.0,-1.0,2.45909007035043
1.0,1.0,3543.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,6.06929804732556,-1.0,-1.0,51.0028052252254,38.2430625490949,12.7597426761304,3307783,1.08790874074373e+17,0.749822727989487,1.0,14.0,49.807317937307,-5.8050160415275,-359.555098148512,genie,-1.0,-1.0,2.86083261730067
0.0,1.0,3548.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,2.7823587479217,-1.0,-1.0,10.2408222245238,0.0957822499451808,10.1450399745786,3307784,1.08790874074376e+17,0.00935298434492982,1.0,-14.0,-8.63552511072034,77.7308906411746,-506.788941251963,genie,-1.0,-1.0,1.69800607942459
1.0,1.0,3552.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,141122.0,0.0,0.0,4.09755098796327,-1.0,-1.0,9.45191634447286,2.45169335547027,7.00022298900259,3307785,1.08790874074371e+17,0.259385850034943,1.0,14.0,53.0570636769681,-106.343904794018,-391.691724908805,genie,-1.0,-1.0,2.6128817145209
0.0,1.0,3554.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,0.321083516260407,-1.0,-1.0,33.2007198118509,13.6864177384893,19.5143020733616,3307786,1.08790874074376e+17,0.412232560500209,1.0,14.0,71.5465247464853,99.5729054630014,-292.367158485732,genie,-1.0,-1.0,0.530860935078926
0.0,1.0,3561.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,2.11252266443445,-1.0,-1.0,77.7339202425345,5.77702651090387,71.9568937316306,3307787,1.08790874074381e+17,0.0743179617453898,1.0,14.0,-124.649250514563,134.561753394856,-536.530019485296,genie,-1.0,-1.0,2.76231687545809
0.0,1.0,3566.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,3.98844200354755,-1.0,-1.0,11.9271231097363,11.4799896139846,0.447133495751667,3307788,1.08790874074371e+17,0.962511203109267,1.0,14.0,32.612101409935,-81.6522196673632,-334.652513880799,genie,-1.0,-1.0,0.613106436681792
0.0,1.0,3577.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,2.91875002221717,-1.0,-1.0,6.61596662214618,1.43300015054638,5.18296647159979,3307789,1.08790874074372e+17,0.216597246084885,1.0,-14.0,104.095432947674,39.3836989786257,-233.65359647219,genie,-1.0,-1.0,3.04647300908873
0.0,1.0,3607.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,1.46459236454245,-1.0,-1.0,8.96616054657529,0.615051650455703,8.35110889611959,3307790,1.08790874074373e+17,0.0685969927998475,1.0,-14.0,125.053735207485,68.4932189537526,-396.006785798178,genie,-1.0,-1.0,1.474015198507
0.0,1.0,3618.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,4.36547133960133,-1.0,-1.0,13.0345188063328,1.47458856829846,11.5599302380344,3307791,1.08790874074372e+17,0.11312949792838,1.0,14.0,56.5156525535218,-45.4199118118707,-332.309465743508,genie,-1.0,-1.0,2.04801038878158
1.0,1.0,3620.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,141122.0,0.0,0.0,2.15077552474534,-1.0,-1.0,41.3927235085243,21.274257440128,20.1184660683964,3307792,1.08790874074372e+17,0.513961286836968,1.0,14.0,99.3871873509004,-50.6936765562763,-402.888999783199,genie,-1.0,-1.0,1.39023531876582
0.0,1.0,3624.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,6.05556919605808,-1.0,-1.0,8.20297075327881,2.00727707052775,6.19569368275106,3307793,1.08790874074374e+17,0.244701234577171,1.0,-14.0,75.6554435087572,47.1394475253624,-381.209811046919,genie,-1.0,-1.0,2.85349188919886
0.0,1.0,3650.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,3.26106037846322,-1.0,-1.0,5.74116473683512,2.80695236334476,2.93421237349035,3307794,1.08790874074373e+17,0.48891688220257,1.0,14.0,-43.7975260676737,6.11873672274159,-353.882993789421,genie,-1.0,-1.0,1.37369232371229
1.0,1.0,3663.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,141122.0,0.0,0.0,3.00650225472988,-1.0,-1.0,17.657923646508,6.58490569676273,11.0730179497453,3307795,1.08790874074372e+17,0.372915062302069,1.0,14.0,-16.8304486695965,-140.871886295656,-399.89326763301,genie,-1.0,-1.0,2.22930515456204
0.0,1.0,3665.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,1.26220198729086,-1.0,-1.0,7.58448689409267,0.211219354668915,7.37326753942375,3307796,1.08790874074375e+17,0.0278488654035948,1.0,14.0,13.1574627830461,93.9412011855739,-467.678175152736,genie,-1.0,-1.0,2.30609360601605
0.0,1.0,3677.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,2.99930079325153,-1.0,-1.0,12.7487789870996,9.59165965033675,3.15711933676281,3307797,1.08790874074372e+17,0.752359081606365,1.0,14.0,-33.5830414156356,-82.633562907059,-460.178042411514,genie,-1.0,-1.0,1.85778599840344
1.0,1.0,3683.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,141122.0,0.0,0.0,5.28512446216212e-05,-1.0,-1.0,26.6016301447774,4.7448669507177,21.8567631940597,3307798,1.08790874074376e+17,0.178367525782973,1.0,14.0,172.368388985994,-24.3995620086145,-239.315078163247,genie,-1.0,-1.0,0.841701522742916
0.0,1.0,3688.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,2.70537635592465,-1.0,-1.0,7.97690915606197,7.68151558067218,0.295393575389788,3307799,1.08790874074373e+17,0.962968918209968,1.0,14.0,-36.8214143888681,-66.0974219985575,-286.792775155127,genie,-1.0,-1.0,2.28103000126653
0.0,1.0,3690.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,3.6646185518467,-1.0,-1.0,12.032715998822,0.324125257639668,11.7085907411824,3307800,1.08790874074372e+17,0.0269369989012788,1.0,14.0,59.6860270545963,-68.4291835638108,-410.075717558222,genie,-1.0,-1.0,1.83036469837812
1.0,1.0,3718.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,141122.0,0.0,0.0,0.332663908481653,-1.0,-1.0,70.4020625014145,21.3340862024845,49.06797629893,3307801,1.08790874074374e+17,0.303032119294173,1.0,14.0,-5.75342873360219,-54.6166182969966,-447.639950992065,genie,-1.0,-1.0,2.25702475529926
1.0,1.0,3723.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,141122.0,0.0,0.0,5.04693023115661,-1.0,-1.0,19.5519037287321,18.0676158891663,1.48428783956577,3307802,1.08790874074371e+17,0.924084740792552,1.0,14.0,72.7740186485711,-75.6664548469468,-223.599347514405,genie,-1.0,-1.0,1.73825734490754
0.0,1.0,3751.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,1.55008141743607,-1.0,-1.0,9.92340197852934,0.888735493176361,9.03466648535298,3307803,1.08790874074374e+17,0.0895595578108459,1.0,14.0,71.1110206606609,-6.70826966651794,-260.534452998018,genie,-1.0,-1.0,1.71492372567156
1.0,1.0,3759.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,141122.0,0.0,0.0,2.08102120616942,-1.0,-1.0,38.1084182308671,8.21968615643249,29.8887320744346,3307804,1.08790874074373e+17,0.21569213675142,1.0,-14.0,-32.66053447023,-27.1247326857436,-359.362097249231,genie,-1.0,-1.0,1.50637223710566
0.0,1.0,3775.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,4.85959060087476,-1.0,-1.0,14.3803570234163,6.5560992720293,7.824257751387,3307805,1.08790874074374e+17,0.455906571815544,1.0,14.0,97.6288174561944,-162.821493554997,-455.342583894555,genie,-1.0,-1.0,1.29724595288819
0.0,1.0,3784.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,1.94713652496933,-1.0,-1.0,48.2377690130042,6.49517174433603,41.7425972686682,3307806,1.08790874074376e+17,0.134649090893591,1.0,-14.0,80.3626113841657,188.465353377568,-301.383850263499,genie,-1.0,-1.0,2.11117276855262
0.0,1.0,3788.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,2.13727219692897,-1.0,-1.0,21.9056676553383,5.58242537924317,16.3232422760951,3307807,1.08790874074373e+17,0.254839316795842,1.0,14.0,20.0488389167622,57.5486835022595,-432.364919855503,genie,-1.0,-1.0,1.2556774158928
1.0,1.0,3795.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,141122.0,0.0,0.0,2.23559684184795,-1.0,-1.0,8.95495708997512,1.35640219255472,7.59855489742039,3307808,1.08790874074372e+17,0.151469424021382,1.0,14.0,36.4155689423135,-99.8732256199822,-327.67455144585,genie,-1.0,-1.0,2.35994406062597
1.0,1.0,3805.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,141122.0,0.0,0.0,3.62231382685081,-1.0,-1.0,52.3779974265351,7.91012195890338,44.4678754676317,3307809,1.08790874074374e+17,0.151019938667912,1.0,-14.0,-14.9177925707181,-137.356260424255,-366.668697200737,genie,-1.0,-1.0,1.41600273029374
0.0,1.0,3815.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,1.56789059007103,-1.0,-1.0,6.37324906157175,0.0987433500912536,6.27450571148049,3307810,1.08790874074374e+17,0.0154934083286715,1.0,-14.0,7.62884587419212,-21.410382397419,-469.46168947626,genie,-1.0,-1.0,2.31115992561997
1.0,1.0,3817.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,141122.0,0.0,0.0,1.09404475767871,-1.0,-1.0,13.6891210419867,2.98633010205444,10.7027909399323,3307811,1.08790874074373e+17,0.218153531764011,1.0,-14.0,71.7952514096128,-2.18914381706441,-310.159269344881,genie,-1.0,-1.0,1.84475663796834
0.0,1.0,3822.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,3.03088524285921,-1.0,-1.0,23.4160802409609,20.0551704481226,3.36090979283831,3307812,1.08790874074374e+17,0.856470008718232,1.0,14.0,2.47650313372865,-126.492724998646,-296.67034111616,genie,-1.0,-1.0,1.56738325312528
0.0,1.0,3826.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,3.46603230873257,-1.0,-1.0,6.58905639693002,6.18407835115943,0.404978045770594,3307813,1.08790874074373e+17,0.938537778192446,1.0,14.0,26.0041561761449,-137.585419531256,-342.917529228697,genie,-1.0,-1.0,1.35035665888749
1.0,1.0,3830.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,141122.0,0.0,0.0,0.745587500543842,-1.0,-1.0,22.122676266732,3.66760999587096,18.455066270861,3307814,1.08790874074374e+17,0.165785095422035,1.0,-14.0,107.785511891673,-26.8207618786273,-268.800561065796,genie,-1.0,-1.0,2.35158007534326
0.0,1.0,3839.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,5.47403698808455,-1.0,-1.0,8.51913284965506,4.03636586500266,4.48276698465241,3307815,1.08790874074373e+17,0.473800084613787,1.0,-14.0,103.266616895935,51.1209228205683,-419.801244361969,genie,-1.0,-1.0,0.89342488089714
0.0,1.0,3847.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,0.842224770399739,-1.0,-1.0,13.9618698486301,7.64559814367529,6.31627170495477,3307816,1.08790874074373e+17,0.547605602012218,1.0,-14.0,16.02587639912,-48.7519135893554,-286.275110565701,genie,-1.0,-1.0,0.628974111159024
0.0,1.0,3850.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,3.27806047840276,-1.0,-1.0,14.7488902597428,11.7803361325112,2.96855412723153,3307817,1.08790874074371e+17,0.798726949963536,1.0,14.0,45.1616422169632,7.23856109172936,-228.25737964088,genie,-1.0,-1.0,1.05705037254331
0.0,1.0,3858.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,5.6662464400483,-1.0,-1.0,16.8372105649049,11.2057946467837,5.63141591812117,3307818,1.08790874074373e+17,0.665537477457272,1.0,14.0,34.4176567611927,-92.9557099457402,-463.266447146223,genie,-1.0,-1.0,1.88350176407501
0.0,1.0,3860.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,1.48801408968274,-1.0,-1.0,17.4603678759851,3.4001934685916,14.0601744073935,3307819,1.08790874074374e+17,0.194737790906927,1.0,14.0,57.0882061377655,112.27183696833,-480.469702972391,genie,-1.0,-1.0,1.65778523777268
1.0,1.0,3872.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,0.960557583504952,-1.0,-1.0,40.2957968137819,7.17266373908268,33.1231330746993,3307820,1.08790874074375e+17,0.178000295470755,1.0,-14.0,157.244098574969,117.819074710249,-309.543086728411,genie,-1.0,-1.0,1.73562989734605
0.0,1.0,3886.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,6.16130780447269,-1.0,-1.0,7.19487938028024,0.0979733196480668,7.09690606063218,3307821,1.08790874074373e+17,0.013617089942688,1.0,-14.0,140.061595551655,6.57075347630741,-230.205608329369,genie,-1.0,-1.0,1.04972032341249
1.0,1.0,3890.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,141122.0,0.0,0.0,0.398351639565032,-1.0,-1.0,17.1639116799041,1.53084604525344,15.6330656346507,3307822,1.08790874074373e+17,0.0891898113788238,1.0,14.0,40.4293991517561,19.4234108492211,-404.381007821043,genie,-1.0,-1.0,1.10333895435412
1.0,1.0,3894.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,141122.0,0.0,0.0,0.573275577734899,-1.0,-1.0,30.9899107621462,9.04101136073039,21.9488994014158,3307823,1.08790874074373e+17,0.291740477412858,1.0,14.0,120.723144359211,-30.8640934573583,-464.767331597085,genie,-1.0,-1.0,1.12684549668882
1.0,1.0,3896.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,141122.0,0.0,0.0,5.67997079869436,-1.0,-1.0,79.2168828612459,38.2791622649527,40.9377205962932,3307824,1.08790874074373e+17,0.483219749153743,1.0,-14.0,75.3546007580203,-142.159644999597,-468.543481498741,genie,-1.0,-1.0,1.08236666588222
0.0,1.0,3898.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,0.620198812641693,-1.0,-1.0,16.2092150824307,4.61638031128508,11.5928347711456,3307825,1.08790874074372e+17,0.284799744331162,1.0,14.0,92.8435793125534,20.2090214528538,-427.167765247644,genie,-1.0,-1.0,2.78356580521133
1.0,1.0,3900.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,141122.0,0.0,0.0,0.630427588516979,-1.0,-1.0,43.0900479154021,32.2309375113431,10.8591104040589,3307826,1.08790874074373e+17,0.747990291740254,1.0,14.0,94.7532651185841,-23.773179009863,-391.467834444522,genie,-1.0,-1.0,1.70483619835997
0.0,1.0,3908.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,1.85834791155005,-1.0,-1.0,44.472680536319,44.472680536319,0.0,3307827,1.08790874074374e+17,1.0,2.0,14.0,-110.261332257839,-2.92256997827912,-437.790396175479,genie,-1.0,-1.0,1.40429368751965
1.0,1.0,3914.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,141122.0,0.0,0.0,4.30880458313489,-1.0,-1.0,19.4104171757259,3.60884791020703,15.8015692655189,3307828,1.08790874074373e+17,0.185923253350791,1.0,14.0,1.02103699082273,-12.7239551359351,-346.661781649327,genie,-1.0,-1.0,2.19861741832233
1.0,1.0,3954.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,4.08328748548829,-1.0,-1.0,18.3940890766513,1.52403138285098,16.8700576938003,3307829,1.08790874074372e+17,0.0828544091800404,1.0,14.0,50.7317911038651,-117.921077424614,-218.90300433843,genie,-1.0,-1.0,0.376167451003512
1.0,1.0,3956.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,141122.0,0.0,0.0,2.62751512466898,-1.0,-1.0,14.9263338984811,2.49437940786964,12.4319544906115,3307830,1.08790874074372e+17,0.167112663084903,1.0,-14.0,23.7538896432577,-32.5542934294589,-348.600664574686,genie,-1.0,-1.0,1.55718267869807
0.0,1.0,3960.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,4.30261351821219,-1.0,-1.0,50.5265557356326,6.74864241110789,43.7779133245247,3307831,1.08790874074373e+17,0.133566246755834,1.0,14.0,119.207995679603,46.4064399979361,-344.22406117685,genie,-1.0,-1.0,2.83024990805227
0.0,1.0,3962.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,4.96743587276607,-1.0,-1.0,8.81399037181003,1.24430099543463,7.5696893763754,3307832,1.08790874074373e+17,0.141173400803148,1.0,-14.0,105.725260962307,-16.6804280891138,-357.989551907286,genie,-1.0,-1.0,1.44158404617614
0.0,1.0,3964.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,0.640144587371842,-1.0,-1.0,31.3166530007247,0.139211411604101,31.1774415891206,3307833,1.08790874074374e+17,0.00444528384310039,1.0,-14.0,6.88743721096498,-92.23378200453,-326.027591365615,genie,-1.0,-1.0,1.73929889397162
0.0,1.0,3968.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,1.21354016787361,-1.0,-1.0,12.3880837102898,9.57234911973217,2.81573459055761,3307834,1.08790874074373e+17,0.772706202475948,1.0,14.0,82.729742837979,40.5402350330964,-350.693131495275,genie,-1.0,-1.0,2.29840354109976
0.0,1.0,3975.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,1.18121875426557,-1.0,-1.0,65.099171938461,24.4839843524601,40.6151875860009,3307835,1.08790874074372e+17,0.376102853898128,1.0,-14.0,11.5044851516754,2.94091517868845,-407.82562295737,genie,-1.0,-1.0,0.257726019789756
0.0,1.0,3977.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,3.22207587917377,-1.0,-1.0,8.35144275626745,3.17333485597339,5.17810790029406,3307836,1.08790874074372e+17,0.379974448557637,1.0,14.0,45.0879325513359,-100.028267762456,-327.663482640717,genie,-1.0,-1.0,0.539078692778695
0.0,1.0,3979.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,4.06074950769676,-1.0,-1.0,9.12995830125828,9.12995830125828,0.0,3307837,1.08790874074372e+17,1.0,2.0,-14.0,-19.7002119475988,-2.08865853677242,-360.859612229712,genie,-1.0,-1.0,1.65449624131653
0.0,1.0,3981.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,141122.0,0.0,0.0,3.13665491780215,-1.0,-1.0,47.3164621350793,42.2451779712893,5.07128416378998,3307838,1.08790874074373e+17,0.892821991861681,1.0,-14.0,78.5683220201197,-117.914188148947,-477.357081056303,genie,-1.0,-1.0,1.27438713696041
0.0,1.0,3983.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,2.69840302920617,-1.0,-1.0,5.75554972319135,1.95838569890854,3.79716402428281,3307839,1.08790874074372e+17,0.340260408318156,1.0,14.0,22.6571901718793,-71.05417428789,-355.122539842269,genie,-1.0,-1.0,1.02730737692579
0.0,1.0,3988.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,3.74966846160254,-1.0,-1.0,5.74804257282896,0.637638253327296,5.11040431950167,3307840,1.08790874074373e+17,0.110931372767038,1.0,14.0,-40.9080464933506,25.4800433452408,-494.721561355462,genie,-1.0,-1.0,2.2248151093395
1.0,1.0,3994.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,141122.0,0.0,0.0,4.38266857652956,-1.0,-1.0,11.8535130069104,0.529013795189533,11.3244992117208,3307841,1.08790874074372e+17,0.0446292837305808,1.0,-14.0,45.4062780211248,-117.43080882454,-439.346823111738,genie,-1.0,-1.0,2.28016242643637
0.0,1.0,4008.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,1.11587001348536,-1.0,-1.0,30.8494069595977,2.39749241032245,28.4519145492753,3307842,1.08790874074374e+17,0.0777159967276633,1.0,14.0,162.035612548485,-90.4818433935762,-414.071534485243,genie,-1.0,-1.0,2.25069372713117
0.0,1.0,4010.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,3.78417425913608,-1.0,-1.0,6.43132444448981,0.160488091472528,6.27083635301728,3307843,1.08790874074373e+17,0.0249541277007149,1.0,-14.0,35.9710941606641,-84.9404820216201,-284.71264015615,genie,-1.0,-1.0,0.970608097197832
0.0,1.0,4012.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,3.1698195427619,-1.0,-1.0,7.40799971904132,2.41204013803813,4.9959595810032,3307844,1.08790874074374e+17,0.3255993830343,1.0,-14.0,48.8644241514183,-29.8915106493547,-354.199571029872,genie,-1.0,-1.0,0.834182985408669
0.0,1.0,4018.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,2.91091872476648,-1.0,-1.0,56.3698973753645,6.03451286137306,50.3353845139914,3307845,1.08790874074374e+17,0.107052046257766,1.0,14.0,-58.2366867057683,-130.320964269088,-486.733541736434,genie,-1.0,-1.0,1.9788630593875
1.0,1.0,4022.0,1.0,1.0,1.0,-1.0,-1.0,1.0,0.0,141122.0,0.0,0.0,2.9877781116856,-1.0,-1.0,18.5032783012376,12.1565245309301,6.34675377030749,3307846,1.08790874074372e+17,0.656993011347456,1.0,14.0,56.3816481034826,-63.8252369238706,-498.01514463604,genie,-1.0,-1.0,1.92766790560154
1.0,1.0,4028.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,141122.0,0.0,0.0,1.15260057002047,-1.0,-1.0,12.2837123992136,0.165489992463987,12.1182224067497,3307847,1.08790874074373e+17,0.0134723109012697,1.0,-14.0,34.2194583896323,-42.0121838923439,-398.993604091734,genie,-1.0,-1.0,2.35207525712564
1.0,1.0,4030.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,5.46586648674466,-1.0,-1.0,22.0786393755939,4.30386293644834,17.7747764391455,3307848,1.08790874074374e+17,0.194933340919817,1.0,-14.0,30.9067195648962,-126.460560429531,-306.804950410449,genie,-1.0,-1.0,0.640636835180041
0.0,1.0,4036.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,141122.0,0.0,0.0,5.9400358917465,-1.0,-1.0,17.0899129442935,2.60943616594756,14.4804767783459,3307849,1.08790874074373e+17,0.152688675153192,1.0,14.0,69.6993092602454,1.78102975864716,-415.22283244791,genie,-1.0,-1.0,0.643162027325635
1.0,1.0,4058.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,141122.0,0.0,0.0,4.31981983839877,-1.0,-1.0,12.9831674858322,0.303496999282125,12.67967048655,3307850,1.08790874074373e+17,0.0233761907187375,1.0,-14.0,62.4419782916872,15.1008642221919,-507.85481585306,genie,-1.0,-1.0,2.36163059022784
